HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,ID
3XU9MCX6VOYBN707L3SDEJUJBKG2R6,"[""dancer"", ""map"", ""bomb"", ""explosion"", ""board""]",school,"[""dancer"", ""map"", ""board""]",50,3,407,5,0.83,0.24,527
336OE47KI26PSUFV87MU3NZB0XNVW9,"[""fly"", ""ant"", ""swine"", ""hug"", ""bug""]",collective,"[""fly"", ""ant""]",67,2,408,5,1.0,0.0,528
336OE47KI26PSUFV87MU3NZB0XNVW9,"[""fly"", ""ant"", ""swine"", ""hug"", ""bug""]",companion,"[""swine"", ""hug""]",67,2,409,5,1.0,0.0,529
336OE47KI26PSUFV87MU3NZB0XNVW9,"[""fly"", ""ant"", ""swine"", ""hug"", ""bug""]",together,"[""ant"", ""hug""]",0,2,412,5,0.83,0.24,530
336OE47KI26PSUFV87MU3NZB0XNVW9,"[""fly"", ""ant"", ""swine"", ""hug"", ""bug""]",warm,"[""swine"", ""hug""]",67,2,413,5,1.0,0.0,531
3MJ28H2Y1EU0PRREBUD7IVSQK7MO5J,"[""roller"", ""tablet"", ""hair"", ""pants"", ""hill"", ""groin""]",bright,"[""tablet"", ""hill""]",100,2,414,6,1.0,0.0,532
3MJ28H2Y1EU0PRREBUD7IVSQK7MO5J,"[""roller"", ""tablet"", ""hair"", ""pants"", ""hill"", ""groin""]",plastic,"[""roller"", ""tablet""]",67,2,415,6,1.0,0.0,533
3MJ28H2Y1EU0PRREBUD7IVSQK7MO5J,"[""roller"", ""tablet"", ""hair"", ""pants"", ""hill"", ""groin""]",follicles,"[""roller"", ""hair""]",67,2,417,6,1.0,0.0,534
3UL5XDRDNC5X4Z4Y4DOBL92Q52J58Y,"[""bat"", ""baseball"", ""hog"", ""game"", ""purple"", ""watch""]",number,"[""baseball"", ""watch""]",67,2,420,6,1.0,0.0,535
3UL5XDRDNC5X4Z4Y4DOBL92Q52J58Y,"[""bat"", ""baseball"", ""hog"", ""game"", ""purple"", ""watch""]",numerical,"[""baseball"", ""watch""]",100,2,421,6,1.0,0.0,536
3UL5XDRDNC5X4Z4Y4DOBL92Q52J58Y,"[""bat"", ""baseball"", ""hog"", ""game"", ""purple"", ""watch""]",Aloft,"[""bat"", ""game"", ""watch""]",80,3,423,6,1.0,0.0,537
3UL5XDRDNC5X4Z4Y4DOBL92Q52J58Y,"[""bat"", ""baseball"", ""hog"", ""game"", ""purple"", ""watch""]",notification,"[""game"", ""watch""]",67,2,424,6,1.0,0.0,538
3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,"[""sidewalk"", ""mixer"", ""taco"", ""concrete"", ""pharmacy"", ""grey""]",sediment,"[""sidewalk"", ""concrete""]",67,2,426,6,1.0,0.0,539
3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,"[""sidewalk"", ""mixer"", ""taco"", ""concrete"", ""pharmacy"", ""grey""]",cuisine,"[""mixer"", ""taco""]",100,2,427,6,1.0,0.0,540
3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,"[""sidewalk"", ""mixer"", ""taco"", ""concrete"", ""pharmacy"", ""grey""]",complex,"[""mixer"", ""taco"", ""pharmacy""]",100,3,428,6,1.0,0.0,541
3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,"[""sidewalk"", ""mixer"", ""taco"", ""concrete"", ""pharmacy"", ""grey""]",Mexican,"[""taco"", ""pharmacy""]",67,2,429,6,1.0,0.0,542
3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,"[""sidewalk"", ""mixer"", ""taco"", ""concrete"", ""pharmacy"", ""grey""]",ethnic,"[""taco"", ""pharmacy""]",100,2,430,6,1.0,0.0,543
3JUDR1D0D6DBB6L78O3D9TKEFYE2Q5,"[""tumor"", ""axe"", ""bridge"", ""street"", ""toaster""]",danger,"[""axe"", ""toaster""]",67,2,433,5,1.0,0.0,544
3JUDR1D0D6DBB6L78O3D9TKEFYE2Q5,"[""tumor"", ""axe"", ""bridge"", ""street"", ""toaster""]",cut,"[""axe"", ""toaster""]",0,2,434,5,1.0,0.0,545
3JUDR1D0D6DBB6L78O3D9TKEFYE2Q5,"[""tumor"", ""axe"", ""bridge"", ""street"", ""toaster""]",stroll,"[""bridge"", ""street""]",67,2,436,5,1.0,0.0,546
3SZYX62S5GMT4LZFU8W5796VUID57B,"[""money"", ""ballet"", ""whale"", ""court"", ""blanket""]",graceful,"[""ballet"", ""whale""]",0,2,445,5,1.0,0.0,547
3SZYX62S5GMT4LZFU8W5796VUID57B,"[""money"", ""ballet"", ""whale"", ""court"", ""blanket""]",important,"[""money"", ""court""]",100,2,447,5,1.0,0.0,548
3DGDV62G7OVQBUKS8BOO9OU4A2S2PE,"[""oasis"", ""face"", ""lion"", ""cut"", ""slipper"", ""wound""]",hair,"[""oasis"", ""face"", ""lion""]",80,3,450,6,1.0,0.0,549
3DGDV62G7OVQBUKS8BOO9OU4A2S2PE,"[""oasis"", ""face"", ""lion"", ""cut"", ""slipper"", ""wound""]",injury,"[""cut"", ""wound""]",0,2,451,6,1.0,0.0,550
3DGDV62G7OVQBUKS8BOO9OU4A2S2PE,"[""oasis"", ""face"", ""lion"", ""cut"", ""slipper"", ""wound""]",danger,"[""lion"", ""cut""]",0,2,452,6,0.83,0.24,551
3DGDV62G7OVQBUKS8BOO9OU4A2S2PE,"[""oasis"", ""face"", ""lion"", ""cut"", ""slipper"", ""wound""]",safe,"[""oasis"", ""face"", ""slipper""]",80,3,453,6,1.0,0.0,552
3DGDV62G7OVQBUKS8BOO9OU4A2S2PE,"[""oasis"", ""face"", ""lion"", ""cut"", ""slipper"", ""wound""]",barber,"[""oasis"", ""face""]",67,2,454,6,1.0,0.0,553
3WPCIUYH1AUB6WBFMHHPAHM5WW1TDI,"[""feed"", ""crab"", ""cradle"", ""hay"", ""food"", ""cannon""]",display,"[""feed"", ""cannon""]",0,2,456,6,1.0,0.0,554
3WPCIUYH1AUB6WBFMHHPAHM5WW1TDI,"[""feed"", ""crab"", ""cradle"", ""hay"", ""food"", ""cannon""]",bedding,"[""cradle"", ""hay""]",0,2,457,6,1.0,0.0,555
3WPCIUYH1AUB6WBFMHHPAHM5WW1TDI,"[""feed"", ""crab"", ""cradle"", ""hay"", ""food"", ""cannon""]",meal,"[""crab"", ""food""]",0,2,460,6,1.0,0.0,556
3LAZVA75NID8QU8RTBB9KOPE0XW2OX,"[""rolling"", ""cage"", ""dollar"", ""street"", ""car"", ""pedal""]",path,"[""street"", ""car""]",67,2,464,6,1.0,0.0,557
3LAZVA75NID8QU8RTBB9KOPE0XW2OX,"[""rolling"", ""cage"", ""dollar"", ""street"", ""car"", ""pedal""]",contain,"[""cage"", ""car""]",67,2,465,6,1.0,0.0,558
3LAZVA75NID8QU8RTBB9KOPE0XW2OX,"[""rolling"", ""cage"", ""dollar"", ""street"", ""car"", ""pedal""]",green,"[""dollar"", ""street"", ""car""]",50,3,466,6,1.0,0.0,559
3LAZVA75NID8QU8RTBB9KOPE0XW2OX,"[""rolling"", ""cage"", ""dollar"", ""street"", ""car"", ""pedal""]",lights,"[""street"", ""car""]",100,2,467,6,1.0,0.0,560
3PA41K45VNQXXVHYEN5J5FBCLIE7PZ,"[""penicillin"", ""cod"", ""sun"", ""beach"", ""town""]",tourism,"[""beach"", ""town""]",0,2,468,5,1.0,0.0,561
3PA41K45VNQXXVHYEN5J5FBCLIE7PZ,"[""penicillin"", ""cod"", ""sun"", ""beach"", ""town""]",bake,"[""cod"", ""sun""]",67,2,469,5,1.0,0.0,562
3PA41K45VNQXXVHYEN5J5FBCLIE7PZ,"[""penicillin"", ""cod"", ""sun"", ""beach"", ""town""]",tan,"[""sun"", ""beach""]",0,2,470,5,1.0,0.0,563
3PA41K45VNQXXVHYEN5J5FBCLIE7PZ,"[""penicillin"", ""cod"", ""sun"", ""beach"", ""town""]",swim,"[""cod"", ""beach""]",67,2,472,5,1.0,0.0,564
3PA41K45VNQXXVHYEN5J5FBCLIE7PZ,"[""penicillin"", ""cod"", ""sun"", ""beach"", ""town""]",town,"[""beach"", ""town""]",0,2,473,5,1.0,0.0,565
31SIZS5W591SFQ2SNEIEA1SMRQTQR7,"[""smog"", ""dirty"", ""smoke"", ""uncle"", ""warrior"", ""air""]",pollute,"[""smog"", ""smoke""]",67,2,477,6,1.0,0.0,566
31SIZS5W591SFQ2SNEIEA1SMRQTQR7,"[""smog"", ""dirty"", ""smoke"", ""uncle"", ""warrior"", ""air""]",sky,"[""smog"", ""air""]",0,2,478,6,1.0,0.0,567
31SIZS5W591SFQ2SNEIEA1SMRQTQR7,"[""smog"", ""dirty"", ""smoke"", ""uncle"", ""warrior"", ""air""]",wisp,"[""smoke"", ""air""]",0,2,479,6,1.0,0.0,568
3NSM4HLQNRGS3PNSAZTE5BIHV4RQQ6,"[""picnic"", ""eating"", ""scanner"", ""family"", ""aunt"", ""student""]",parent,"[""family"", ""aunt""]",0,2,480,6,1.0,0.0,569
3NSM4HLQNRGS3PNSAZTE5BIHV4RQQ6,"[""picnic"", ""eating"", ""scanner"", ""family"", ""aunt"", ""student""]",savor,"[""picnic"", ""eating""]",0,2,481,6,1.0,0.0,570
3NSM4HLQNRGS3PNSAZTE5BIHV4RQQ6,"[""picnic"", ""eating"", ""scanner"", ""family"", ""aunt"", ""student""]",caregiver,"[""family"", ""aunt""]",67,2,482,6,1.0,0.0,571
3NSM4HLQNRGS3PNSAZTE5BIHV4RQQ6,"[""picnic"", ""eating"", ""scanner"", ""family"", ""aunt"", ""student""]",calories,"[""picnic"", ""eating""]",0,2,483,6,1.0,0.0,572
3NSM4HLQNRGS3PNSAZTE5BIHV4RQQ6,"[""picnic"", ""eating"", ""scanner"", ""family"", ""aunt"", ""student""]",manners,"[""eating"", ""student""]",67,2,484,6,1.0,0.0,573
3GITHABACY7Q898FSWBW5ZP9ANR2NI,"[""push"", ""red"", ""brew"", ""acid"", ""gem"", ""rainbow""]",expensive,"[""acid"", ""gem""]",67,2,486,6,1.0,0.0,574
3GITHABACY7Q898FSWBW5ZP9ANR2NI,"[""push"", ""red"", ""brew"", ""acid"", ""gem"", ""rainbow""]",struggle,"[""push"", ""brew""]",0,2,487,6,1.0,0.0,575
3GITHABACY7Q898FSWBW5ZP9ANR2NI,"[""push"", ""red"", ""brew"", ""acid"", ""gem"", ""rainbow""]",valentine,"[""red"", ""acid"", ""gem""]",50,3,488,6,1.0,0.0,576
3GITHABACY7Q898FSWBW5ZP9ANR2NI,"[""push"", ""red"", ""brew"", ""acid"", ""gem"", ""rainbow""]",psychedelic,"[""acid"", ""rainbow""]",67,2,490,6,1.0,0.0,577
36D1BWBEHNNKQRNFGVWWSK095XH2MI,"[""fiber"", ""jungle"", ""buttons"", ""woman"", ""shirt""]",them,"[""woman"", ""shirt""]",67,2,492,5,1.0,0.0,578
36D1BWBEHNNKQRNFGVWWSK095XH2MI,"[""fiber"", ""jungle"", ""buttons"", ""woman"", ""shirt""]",hookup,"[""woman"", ""shirt""]",67,2,493,5,1.0,0.0,579
36D1BWBEHNNKQRNFGVWWSK095XH2MI,"[""fiber"", ""jungle"", ""buttons"", ""woman"", ""shirt""]",secure,"[""buttons"", ""shirt""]",67,2,494,5,1.0,0.0,580
36D1BWBEHNNKQRNFGVWWSK095XH2MI,"[""fiber"", ""jungle"", ""buttons"", ""woman"", ""shirt""]",factory,"[""buttons"", ""woman"", ""shirt""]",0,3,495,5,1.0,0.0,581
36D1BWBEHNNKQRNFGVWWSK095XH2MI,"[""fiber"", ""jungle"", ""buttons"", ""woman"", ""shirt""]",verdant,"[""fiber"", ""jungle""]",67,2,497,5,1.0,0.0,582
374UMBUHN5B11451MLMEQB4NBWPTCI,"[""red"", ""wall"", ""house"", ""button"", ""centimeter""]",rudolph,"[""red"", ""button""]",67,2,498,5,1.0,0.0,583
374UMBUHN5B11451MLMEQB4NBWPTCI,"[""red"", ""wall"", ""house"", ""button"", ""centimeter""]",crimson,"[""red"", ""button""]",0,2,500,5,1.0,0.0,584
3URJ6VVYUP9IT8NEXPUXD3MCKBRO4E,"[""logo"", ""broom"", ""roof"", ""music"", ""bow""]",symbol,"[""logo"", ""music""]",67,2,505,5,1.0,0.0,585
3URJ6VVYUP9IT8NEXPUXD3MCKBRO4E,"[""logo"", ""broom"", ""roof"", ""music"", ""bow""]",yew,"[""broom"", ""bow""]",67,2,506,5,1.0,0.0,586
3URJ6VVYUP9IT8NEXPUXD3MCKBRO4E,"[""logo"", ""broom"", ""roof"", ""music"", ""bow""]",chimney,"[""broom"", ""roof""]",67,2,507,5,1.0,0.0,587
3URJ6VVYUP9IT8NEXPUXD3MCKBRO4E,"[""logo"", ""broom"", ""roof"", ""music"", ""bow""]",symbol,"[""logo"", ""music""]",67,2,508,5,1.0,0.0,588
35ZRNT9RUIKXBC4AXBPE3YU66BVO3T,"[""green"", ""carriage"", ""alarm"", ""fall"", ""write"", ""tree""]",timed,"[""alarm"", ""write""]",67,2,511,6,0.83,0.24,589
35ZRNT9RUIKXBC4AXBPE3YU66BVO3T,"[""green"", ""carriage"", ""alarm"", ""fall"", ""write"", ""tree""]",sitting,"[""carriage"", ""write""]",67,2,513,6,1.0,0.0,590
30F94FBDNR6IRZDV8LQJFRY5TBPTBB,"[""drinking"", ""bachelor"", ""child"", ""saloon"", ""corn""]",flavor,"[""drinking"", ""saloon"", ""corn""]",50,3,519,5,1.0,0.0,591
30F94FBDNR6IRZDV8LQJFRY5TBPTBB,"[""drinking"", ""bachelor"", ""child"", ""saloon"", ""corn""]",happy,"[""drinking"", ""bachelor""]",0,2,520,5,0.83,0.24,592
39XCQ6V3KYQA0LLABYRD1V6ZZ7T56C,"[""chlorine"", ""dinner"", ""dryer"", ""tenant"", ""dish"", ""food""]",bathroom,"[""dinner"", ""food""]",100,2,522,6,1.0,0.0,593
39XCQ6V3KYQA0LLABYRD1V6ZZ7T56C,"[""chlorine"", ""dinner"", ""dryer"", ""tenant"", ""dish"", ""food""]",empty,"[""dryer"", ""dish""]",0,2,523,6,1.0,0.0,594
39XCQ6V3KYQA0LLABYRD1V6ZZ7T56C,"[""chlorine"", ""dinner"", ""dryer"", ""tenant"", ""dish"", ""food""]",wrinkles,"[""dryer"", ""tenant""]",67,2,525,6,1.0,0.0,595
39XCQ6V3KYQA0LLABYRD1V6ZZ7T56C,"[""chlorine"", ""dinner"", ""dryer"", ""tenant"", ""dish"", ""food""]",sterile,"[""chlorine"", ""tenant"", ""dish""]",50,3,526,6,1.0,0.0,596
39XCQ6V3KYQA0LLABYRD1V6ZZ7T56C,"[""chlorine"", ""dinner"", ""dryer"", ""tenant"", ""dish"", ""food""]",locker,"[""chlorine"", ""tenant""]",67,2,527,6,1.0,0.0,597
308KJXFUJRSD8P8327QNKGEZBT4TAG,"[""loo"", ""money"", ""car"", ""acid"", ""jewelry"", ""paper""]",valuable,"[""money"", ""car"", ""jewelry""]",50,3,528,6,1.0,0.0,598
308KJXFUJRSD8P8327QNKGEZBT4TAG,"[""loo"", ""money"", ""car"", ""acid"", ""jewelry"", ""paper""]",distance,"[""car"", ""paper""]",67,2,529,6,1.0,0.0,599
308KJXFUJRSD8P8327QNKGEZBT4TAG,"[""loo"", ""money"", ""car"", ""acid"", ""jewelry"", ""paper""]",sheets,"[""money"", ""paper""]",67,2,530,6,1.0,0.0,600
308KJXFUJRSD8P8327QNKGEZBT4TAG,"[""loo"", ""money"", ""car"", ""acid"", ""jewelry"", ""paper""]",thin,"[""money"", ""acid"", ""paper""]",50,3,531,6,1.0,0.0,601
308KJXFUJRSD8P8327QNKGEZBT4TAG,"[""loo"", ""money"", ""car"", ""acid"", ""jewelry"", ""paper""]",sick,"[""loo"", ""acid""]",0,2,532,6,1.0,0.0,602
33TGB4G0LP3P42GWDHI14OPXCEDXTO,"[""ruby"", ""family"", ""cookie"", ""house"", ""lemon""]",home,"[""family"", ""cookie"", ""house""]",80,3,537,5,0.83,0.24,603
33TGB4G0LP3P42GWDHI14OPXCEDXTO,"[""ruby"", ""family"", ""cookie"", ""house"", ""lemon""]",spin,"[""ruby"", ""lemon""]",0,2,538,5,1.0,0.0,604
3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,"[""plumber"", ""fertilizer"", ""toilet"", ""library"", ""water"", ""sleigh""]",clog,"[""plumber"", ""toilet""]",67,2,541,6,1.0,0.0,605
3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,"[""plumber"", ""fertilizer"", ""toilet"", ""library"", ""water"", ""sleigh""]",manure,"[""fertilizer"", ""toilet""]",67,2,543,6,1.0,0.0,606
3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,"[""plumber"", ""fertilizer"", ""toilet"", ""library"", ""water"", ""sleigh""]",gift,"[""library"", ""sleigh""]",67,2,544,6,1.0,0.0,607
3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,"[""plumber"", ""fertilizer"", ""toilet"", ""library"", ""water"", ""sleigh""]",container,"[""fertilizer"", ""toilet"", ""sleigh""]",50,3,545,6,1.0,0.0,608
3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,"[""earring"", ""slate"", ""nose"", ""mercury"", ""ear""]",wax,"[""earring"", ""ear""]",67,2,547,5,1.0,0.0,609
3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,"[""earring"", ""slate"", ""nose"", ""mercury"", ""ear""]",dumbo,"[""earring"", ""ear""]",0,2,548,5,1.0,0.0,610
3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,"[""earring"", ""slate"", ""nose"", ""mercury"", ""ear""]",orifice,"[""earring"", ""nose"", ""ear""]",50,3,550,5,1.0,0.0,611
3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,"[""earring"", ""slate"", ""nose"", ""mercury"", ""ear""]",deaf,"[""earring"", ""ear""]",67,2,551,5,1.0,0.0,612
3LAZVA75NID8QU8RTBB9KOPE0XVO2I,"[""golf"", ""hit"", ""piece"", ""group"", ""cosmetics""]",colorful,"[""group"", ""cosmetics""]",67,2,552,5,1.0,0.0,613
3LAZVA75NID8QU8RTBB9KOPE0XVO2I,"[""golf"", ""hit"", ""piece"", ""group"", ""cosmetics""]",equality,"[""piece"", ""group""]",67,2,554,5,1.0,0.0,614
3LAZVA75NID8QU8RTBB9KOPE0XVO2I,"[""golf"", ""hit"", ""piece"", ""group"", ""cosmetics""]",pose,"[""golf"", ""piece""]",67,2,555,5,1.0,0.0,615
3PMR2DOWOONWLYHWSAYY4XML3GN54R,"[""mustache"", ""money"", ""spreadsheet"", ""drugs"", ""silver""]",wealth,"[""mustache"", ""money"", ""silver""]",0,3,561,5,1.0,0.0,616
3PMR2DOWOONWLYHWSAYY4XML3GN54R,"[""mustache"", ""money"", ""spreadsheet"", ""drugs"", ""silver""]",budget,"[""money"", ""spreadsheet""]",67,2,562,5,1.0,0.0,617
30UZJB2POHYB32YSSWTFUSUFPGR536,"[""road"", ""fruit"", ""red"", ""octopus"", ""cream"", ""pedal""]",smoothie,"[""fruit"", ""cream""]",0,2,564,6,1.0,0.0,618
30UZJB2POHYB32YSSWTFUSUFPGR536,"[""road"", ""fruit"", ""red"", ""octopus"", ""cream"", ""pedal""]",ripe,"[""fruit"", ""cream""]",67,2,565,6,1.0,0.0,619
30UZJB2POHYB32YSSWTFUSUFPGR536,"[""road"", ""fruit"", ""red"", ""octopus"", ""cream"", ""pedal""]",bicycle,"[""road"", ""pedal""]",100,2,567,6,1.0,0.0,620
30UZJB2POHYB32YSSWTFUSUFPGR536,"[""road"", ""fruit"", ""red"", ""octopus"", ""cream"", ""pedal""]",zest,"[""fruit"", ""cream""]",67,2,568,6,0.83,0.24,621
30UZJB2POHYB32YSSWTFUSUFPGR536,"[""road"", ""fruit"", ""red"", ""octopus"", ""cream"", ""pedal""]",safety,"[""road"", ""red"", ""pedal""]",50,3,569,6,1.0,0.0,622
3T8DUCXY0NSZ36YYA1CNOL3F5BMT91,"[""moat"", ""medicine"", ""drugs"", ""fruit"", ""fertilizer""]",mow,"[""moat"", ""fertilizer""]",67,2,571,5,1.0,0.0,623
3TX9T2ZCB9N61EK594BXOTC7O8TZWD,"[""moon"", ""brake"", ""dog"", ""cart"", ""wrench"", ""rake""]",orb,"[""moon"", ""dog""]",0,2,576,6,1.0,0.0,624
3TX9T2ZCB9N61EK594BXOTC7O8TZWD,"[""moon"", ""brake"", ""dog"", ""cart"", ""wrench"", ""rake""]",roll,"[""brake"", ""dog"", ""cart""]",50,3,577,6,1.0,0.0,625
3TX9T2ZCB9N61EK594BXOTC7O8TZWD,"[""moon"", ""brake"", ""dog"", ""cart"", ""wrench"", ""rake""]",round,"[""moon"", ""brake""]",67,2,578,6,1.0,0.0,626
3TX9T2ZCB9N61EK594BXOTC7O8TZWD,"[""moon"", ""brake"", ""dog"", ""cart"", ""wrench"", ""rake""]",metal,"[""brake"", ""cart"", ""wrench"", ""rake""]",40,4,581,6,1.0,0.0,627
39RRBHZ0AUNTMPK0JU612RTTHZRZV3,"[""cocoa"", ""kitchen"", ""food"", ""flag"", ""baking"", ""reporter""]",prep,"[""cocoa"", ""baking""]",67,2,585,6,1.0,0.0,628
39RRBHZ0AUNTMPK0JU612RTTHZRZV3,"[""cocoa"", ""kitchen"", ""food"", ""flag"", ""baking"", ""reporter""]",press,"[""cocoa"", ""reporter""]",67,2,586,6,1.0,0.0,629
39RRBHZ0AUNTMPK0JU612RTTHZRZV3,"[""cocoa"", ""kitchen"", ""food"", ""flag"", ""baking"", ""reporter""]",congress,"[""flag"", ""reporter""]",0,2,587,6,1.0,0.0,630
3AFT28WXLFOC1FMTIEW174WVPTSION,"[""theater"", ""shelf"", ""concert"", ""school"", ""music"", ""mat""]",music,"[""theater"", ""concert"", ""music""]",50,3,588,6,1.0,0.0,631
3AFT28WXLFOC1FMTIEW174WVPTSION,"[""theater"", ""shelf"", ""concert"", ""school"", ""music"", ""mat""]",concerto,"[""theater"", ""music""]",0,2,590,6,1.0,0.0,632
3AFT28WXLFOC1FMTIEW174WVPTSION,"[""theater"", ""shelf"", ""concert"", ""school"", ""music"", ""mat""]",mosh,"[""concert"", ""music""]",0,2,592,6,1.0,0.0,633
3AFT28WXLFOC1FMTIEW174WVPTSION,"[""theater"", ""shelf"", ""concert"", ""school"", ""music"", ""mat""]",headache,"[""theater"", ""concert"", ""school"", ""music""]",67,4,593,6,1.0,0.0,634
3N3WJQXELSC0K95UGJVHS7LK5SR2LG,"[""beach"", ""eraser"", ""village"", ""island"", ""roof""]",boat,"[""beach"", ""island""]",67,2,594,5,1.0,0.0,635
3N3WJQXELSC0K95UGJVHS7LK5SR2LG,"[""beach"", ""eraser"", ""village"", ""island"", ""roof""]",peak,"[""village"", ""roof""]",67,2,595,5,1.0,0.0,636
3N3WJQXELSC0K95UGJVHS7LK5SR2LG,"[""beach"", ""eraser"", ""village"", ""island"", ""roof""]",empty,"[""eraser"", ""island""]",67,2,597,5,1.0,0.0,637
3N3WJQXELSC0K95UGJVHS7LK5SR2LG,"[""beach"", ""eraser"", ""village"", ""island"", ""roof""]",aloe,"[""beach"", ""island""]",67,2,598,5,1.0,0.0,638
3N3WJQXELSC0K95UGJVHS7LK5SR2LG,"[""beach"", ""eraser"", ""village"", ""island"", ""roof""]",whistle,"[""beach"", ""island""]",100,2,599,5,1.0,0.0,639
3J06WJ78HN6CD5FQIXHYHLGXTOLVVZ,"[""engineer"", ""orphanage"", ""car"", ""green light"", ""joystick"", ""grease""]",lubricate,"[""engineer"", ""car"", ""grease""]",80,3,602,6,1.0,0.0,640
3J06WJ78HN6CD5FQIXHYHLGXTOLVVZ,"[""engineer"", ""orphanage"", ""car"", ""green light"", ""joystick"", ""grease""]",career,"[""engineer"", ""orphanage""]",67,2,605,6,1.0,0.0,641
35NNO802AVIUJUMHHZWOSFWQZJNIN8,"[""desk"", ""dirty"", ""you"", ""mud"", ""closet""]",grime,"[""dirty"", ""mud""]",0,2,609,5,1.0,0.0,642
35NNO802AVIUJUMHHZWOSFWQZJNIN8,"[""desk"", ""dirty"", ""you"", ""mud"", ""closet""]",limbs,"[""dirty"", ""mud""]",0,2,610,5,1.0,0.0,643
371DNNCG44OZP1FO5969OP84L54T8C,"[""puzzle"", ""music"", ""yank"", ""ballet"", ""tattoo""]",logo,"[""music"", ""yank""]",0,2,612,5,1.0,0.0,644
371DNNCG44OZP1FO5969OP84L54T8C,"[""puzzle"", ""music"", ""yank"", ""ballet"", ""tattoo""]",art,"[""ballet"", ""tattoo""]",67,2,613,5,1.0,0.0,645
371DNNCG44OZP1FO5969OP84L54T8C,"[""puzzle"", ""music"", ""yank"", ""ballet"", ""tattoo""]",performance,"[""music"", ""ballet""]",0,2,616,5,1.0,0.0,646
371DNNCG44OZP1FO5969OP84L54T8C,"[""puzzle"", ""music"", ""yank"", ""ballet"", ""tattoo""]",synchronized,"[""music"", ""ballet""]",0,2,617,5,1.0,0.0,647
3IKMEYR0LWHP03NCVJJGD785GSM2KD,"[""water"", ""gas"", ""wet"", ""mist"", ""fin""]",gray,"[""mist"", ""fin""]",0,2,619,5,1.0,0.0,648
3IKMEYR0LWHP03NCVJJGD785GSM2KD,"[""water"", ""gas"", ""wet"", ""mist"", ""fin""]",enjoy,"[""water"", ""wet"", ""fin""]",0,3,620,5,1.0,0.0,649
3VIVIU06FKYO1C1H5YHOF07QUTDIM8,"[""worm"", ""chemist"", ""businessman"", ""room"", ""fly""]",matter,"[""worm"", ""chemist"", ""fly""]",50,3,624,5,1.0,0.0,650
3VIVIU06FKYO1C1H5YHOF07QUTDIM8,"[""worm"", ""chemist"", ""businessman"", ""room"", ""fly""]",time,"[""chemist"", ""businessman""]",67,2,625,5,1.0,0.0,651
3VIVIU06FKYO1C1H5YHOF07QUTDIM8,"[""worm"", ""chemist"", ""businessman"", ""room"", ""fly""]",flight,"[""businessman"", ""fly""]",0,2,626,5,1.0,0.0,652
3VIVIU06FKYO1C1H5YHOF07QUTDIM8,"[""worm"", ""chemist"", ""businessman"", ""room"", ""fly""]",pressure,"[""chemist"", ""businessman""]",67,2,627,5,1.0,0.0,653
3VIVIU06FKYO1C1H5YHOF07QUTDIM8,"[""worm"", ""chemist"", ""businessman"", ""room"", ""fly""]",macro,"[""worm"", ""fly""]",0,2,629,5,1.0,0.0,654
37Y5RYYI0PROP23HOHDBUJTBAVZXSZ,"[""iron"", ""anvil"", ""horseshoe"", ""hockey"", ""velvet"", ""metal""]",race,"[""anvil"", ""horseshoe"", ""hockey""]",80,3,630,6,1.0,0.0,655
37Y5RYYI0PROP23HOHDBUJTBAVZXSZ,"[""iron"", ""anvil"", ""horseshoe"", ""hockey"", ""velvet"", ""metal""]",press,"[""iron"", ""horseshoe"", ""metal""]",50,3,631,6,1.0,0.0,656
37Y5RYYI0PROP23HOHDBUJTBAVZXSZ,"[""iron"", ""anvil"", ""horseshoe"", ""hockey"", ""velvet"", ""metal""]",nails,"[""anvil"", ""horseshoe"", ""metal""]",50,3,632,6,1.0,0.0,657
37Y5RYYI0PROP23HOHDBUJTBAVZXSZ,"[""iron"", ""anvil"", ""horseshoe"", ""hockey"", ""velvet"", ""metal""]",iron,"[""iron"", ""anvil"", ""horseshoe"", ""metal""]",40,4,633,6,1.0,0.0,658
37Y5RYYI0PROP23HOHDBUJTBAVZXSZ,"[""iron"", ""anvil"", ""horseshoe"", ""hockey"", ""velvet"", ""metal""]",blacksmith,"[""anvil"", ""horseshoe""]",0,2,634,6,1.0,0.0,659
3P888QFVX3GPIDACVM1AG6NHG39QOY,"[""milk"", ""eskimo"", ""cow"", ""baby"", ""leg"", ""clock""]",curve,"[""cow"", ""leg""]",67,2,636,6,1.0,0.0,660
